size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
50,8,4,12,0.000138,0.000006,0.000018,0.000013,0.000125,0.000095
50,8,4,13,0.000138,0.000005,0.000018,0.000013,0.000123,0.000096
50,8,4,14,0.000138,0.000006,0.000019,0.000013,0.000125,0.000095
50,8,4,15,0.000139,0.000006,0.000019,0.000013,0.000123,0.000183
50,8,4,16,0.000141,0.000005,0.000019,0.000013,0.000125,0.000095
50,8,4,17,0.000138,0.000006,0.000019,0.000013,0.000125,0.000096
50,8,4,18,0.000138,0.000006,0.000018,0.000013,0.000124,0.000096
50,8,4,19,0.000140,0.000006,0.000018,0.000013,0.000122,0.000097
50,8,4,20,0.000140,0.000005,0.000018,0.000014,0.000124,0.000096
50,8,4,21,0.000140,0.000005,0.000018,0.000013,0.000123,0.000096
50,8,4,22,0.000139,0.000006,0.000018,0.000013,0.000124,0.000096
50,8,4,23,0.000140,0.000006,0.000018,0.000013,0.000124,0.000096
50,8,4,24,0.000191,0.000006,0.000018,0.000013,0.000130,0.000096
50,8,4,25,0.000148,0.000006,0.000018,0.000013,0.000127,0.000096
50,8,4,26,0.000139,0.000005,0.000018,0.000013,0.000123,0.000096
50,8,4,27,0.000141,0.000006,0.000018,0.000013,0.000126,0.000097
50,8,4,28,0.000141,0.000007,0.000020,0.000014,0.000125,0.000106
50,8,4,29,0.000141,0.000006,0.000019,0.000013,0.000124,0.000096
50,8,4,30,0.000138,0.000006,0.000019,0.000013,0.000124,0.000096
50,8,4,31,0.000140,0.000005,0.000018,0.000013,0.000123,0.000096
50,10,4,1,0.000162,0.000007,0.000021,0.000014,0.000146,0.000111
50,10,4,2,0.000149,0.000006,0.000020,0.000013,0.000144,0.000111
50,10,4,3,0.000147,0.000006,0.000019,0.000013,0.000141,0.000110
50,10,4,4,0.000148,0.000006,0.000018,0.000014,0.000142,0.000110
50,10,4,5,0.000170,0.000006,0.000019,0.000014,0.000148,0.000111
50,10,4,6,0.000148,0.000006,0.000020,0.000013,0.000144,0.000111
50,10,4,7,0.000148,0.000006,0.000020,0.000014,0.000143,0.000109
50,10,4,8,0.000145,0.000006,0.000020,0.000013,0.000143,0.000111
50,10,4,9,0.000227,0.000006,0.000020,0.000014,0.000148,0.000111
50,10,4,10,0.000146,0.000006,0.000019,0.000014,0.000142,0.000110
50,10,4,11,0.000144,0.000006,0.000019,0.000013,0.000141,0.000110
50,10,4,12,0.000145,0.000006,0.000018,0.000013,0.000143,0.000110
50,10,4,13,0.000146,0.000006,0.000019,0.000013,0.000143,0.000110
50,10,4,14,0.000146,0.000006,0.000019,0.000013,0.000143,0.000111
50,10,4,15,0.000145,0.000005,0.000019,0.000014,0.000144,0.000110
50,10,4,16,0.000146,0.000006,0.000019,0.000013,0.000145,0.000111
50,10,4,17,0.000146,0.000006,0.000023,0.000014,0.000144,0.000109
50,10,4,18,0.000144,0.000006,0.000019,0.000013,0.000142,0.000111
50,10,4,19,0.000145,0.000006,0.000018,0.000013,0.000144,0.000112
50,10,4,20,0.000145,0.000006,0.000018,0.000013,0.000144,0.000112
50,10,4,21,0.000145,0.000006,0.000020,0.000014,0.000143,0.000112
50,10,4,22,0.000146,0.000005,0.000019,0.000013,0.000143,0.000110
50,10,4,23,0.000144,0.000006,0.000019,0.000014,0.000143,0.000111
50,10,4,24,0.000145,0.000006,0.000018,0.000013,0.000143,0.000111
50,10,4,25,0.000145,0.000006,0.000020,0.000013,0.000145,0.000110
50,10,4,26,0.000145,0.000006,0.000018,0.000013,0.000144,0.000111
50,10,4,27,0.000145,0.000005,0.000019,0.000013,0.000143,0.000110
50,10,4,28,0.000145,0.000006,0.000019,0.000013,0.000142,0.000110
50,10,4,29,0.000152,0.000006,0.000020,0.000013,0.000142,0.000110
50,10,4,30,0.000145,0.000006,0.000021,0.000014,0.000142,0.000110
50,10,4,31,0.000145,0.000006,0.000019,0.000013,0.000141,0.000109
100,4,2,1,0.000133,0.000022,0.000027,0.000029,0.000081,0.000235
100,4,2,2,0.000136,0.000009,0.000026,0.000019,0.000081,0.000059
100,4,2,3,0.000133,0.000008,0.000026,0.000018,0.000080,0.000058
100,4,2,4,0.000130,0.000015,0.000024,0.000017,0.000077,0.000058
100,4,2,5,0.000130,0.000021,0.000024,0.000017,0.000083,0.000068
100,4,2,6,0.000132,0.000009,0.000025,0.000017,0.000078,0.000058
100,4,2,7,0.000129,0.000008,0.000024,0.000017,0.000077,0.000058
100,4,2,8,0.000128,0.000017,0.000023,0.000017,0.000078,0.000059
