status,benchmark_dir,error,direction,requirement_type,algorithm,stage_name,objects,size_mb,workers,input_mode,inter_arrival,aes_key_bits,service_time_model,container_platform,queue_container_image,ida_k,ida_m,requirement_label,stage_compute_seconds_real_seconds,stage_compute_seconds_simulator_seconds,stage_compute_seconds_error_seconds,stage_compute_seconds_ape_percent,family_compute_seconds_real_seconds,family_compute_seconds_simulator_seconds,family_compute_seconds_error_seconds,family_compute_seconds_ape_percent,requirement_compute_seconds_real_seconds,requirement_compute_seconds_simulator_seconds,requirement_compute_seconds_error_seconds,requirement_compute_seconds_ape_percent,total_stage_compute_seconds_real_seconds,total_stage_compute_seconds_simulator_seconds,total_stage_compute_seconds_error_seconds,total_stage_compute_seconds_ape_percent
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_204045_449993_proxy_dd_output_compress_bz2_30obj_100p0mb_4w_0p18ia_256bits_linear_apptainer_compressible,,output,compress,BZ2,stage1,30,100.0,4,compressible,0.18,256,linear,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:BZ2,166.45130437446642,145.752792,-20.698512374466418,12.435175832507062,166.45130437446642,145.752792,-20.698512374466418,12.435175832507062,166.45130437446642,145.752792,-20.698512374466418,12.435175832507062,166.45130437446642,145.752792,-20.698512374466418,12.435175832507062
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_204352_943428_proxy_dd_output_compress_bz2_30obj_100p0mb_4w_0p18ia_256bits_log_log_apptainer_compressible,,output,compress,BZ2,stage1,30,100.0,4,compressible,0.18,256,log-log,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:BZ2,166.02215337980306,145.367416,-20.654737379803066,12.440952583329015,166.02215337980306,145.367416,-20.654737379803066,12.440952583329015,166.02215337980306,145.367416,-20.654737379803066,12.440952583329015,166.02215337980306,145.367416,-20.654737379803066,12.440952583329015
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_204659_082491_proxy_dd_output_compress_bz2_30obj_100p0mb_8w_0p18ia_256bits_linear_apptainer_compressible,,output,compress,BZ2,stage1,30,100.0,8,compressible,0.18,256,linear,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:BZ2,93.29364128260931,91.220665,-2.072976282609318,2.221990967562049,93.29364128260931,91.220665,-2.072976282609318,2.221990967562049,93.29364128260931,91.220665,-2.072976282609318,2.221990967562049,93.29364128260931,91.220665,-2.072976282609318,2.221990967562049
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_204848_091401_proxy_dd_output_compress_bz2_30obj_100p0mb_8w_0p18ia_256bits_log_log_apptainer_compressible,,output,compress,BZ2,stage1,30,100.0,8,compressible,0.18,256,log-log,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:BZ2,96.34520859865734,72.793549,-23.551659598657338,24.44507613945376,96.34520859865734,72.793549,-23.551659598657338,24.44507613945376,96.34520859865734,72.793549,-23.551659598657338,24.44507613945376,96.34520859865734,72.793549,-23.551659598657338,24.44507613945376
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_205038_106507_proxy_dd_output_compress_lz4_30obj_1p0mb_1w_0p18ia_256bits_linear_apptainer_compressible,,output,compress,LZ4,stage1,30,1.0,1,compressible,0.18,256,linear,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:LZ4,0.022374378982931376,0.024256,0.0018816210170686243,8.409712817075489,0.022374378982931376,0.024256,0.0018816210170686243,8.409712817075489,0.022374378982931376,0.024256,0.0018816210170686243,8.409712817075489,0.022374378982931376,0.024256,0.0018816210170686243,8.409712817075489
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_205038_505589_proxy_dd_output_compress_lz4_30obj_1p0mb_1w_0p18ia_256bits_log_log_apptainer_compressible,,output,compress,LZ4,stage1,30,1.0,1,compressible,0.18,256,log-log,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:LZ4,0.022167913848534226,0.024725,0.002557086151465774,11.535077991269134,0.022167913848534226,0.024725,0.002557086151465774,11.535077991269134,0.022167913848534226,0.024725,0.002557086151465774,11.535077991269134,0.022167913848534226,0.024725,0.002557086151465774,11.535077991269134
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_205038_904339_proxy_dd_output_compress_lz4_30obj_1p0mb_2w_0p18ia_256bits_linear_apptainer_compressible,,output,compress,LZ4,stage1,30,1.0,2,compressible,0.18,256,linear,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:LZ4,0.01144404150545597,0.01269,0.0012459584945440291,10.887399298141446,0.01144404150545597,0.01269,0.0012459584945440291,10.887399298141446,0.01144404150545597,0.01269,0.0012459584945440291,10.887399298141446,0.01144404150545597,0.01269,0.0012459584945440291,10.887399298141446
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_205039_232077_proxy_dd_output_compress_lz4_30obj_1p0mb_2w_0p18ia_256bits_log_log_apptainer_compressible,,output,compress,LZ4,stage1,30,1.0,2,compressible,0.18,256,log-log,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:LZ4,0.011389180988771841,0.012592,0.0012028190112281598,10.561066791492497,0.011389180988771841,0.012592,0.0012028190112281598,10.561066791492497,0.011389180988771841,0.012592,0.0012028190112281598,10.561066791492497,0.011389180988771841,0.012592,0.0012028190112281598,10.561066791492497
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_205039_584321_proxy_dd_output_compress_lz4_30obj_1p0mb_4w_0p18ia_256bits_linear_apptainer_compressible,,output,compress,LZ4,stage1,30,1.0,4,compressible,0.18,256,linear,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:LZ4,0.006355347519274801,0.007448,0.0010926524807251987,17.192647253534922,0.006355347519274801,0.007448,0.0010926524807251987,17.192647253534922,0.006355347519274801,0.007448,0.0010926524807251987,17.192647253534922,0.006355347519274801,0.007448,0.0010926524807251987,17.192647253534922
ok,/lustre/uc3m_a0/dynamic/dantedomizzi/pruebassimulador/service_time_accuracy3/20260522_205039_911221_proxy_dd_output_compress_lz4_30obj_1p0mb_4w_0p18ia_256bits_log_log_apptainer_compressible,,output,compress,LZ4,stage1,30,1.0,4,compressible,0.18,256,log-log,apptainer,/home/dantsanc/SimulatorContinuum/stages/single_queue.sif,8,4,compress:LZ4,0.006356844096444547,0.007487,0.0011301559035554526,17.77856883713038,0.006356844096444547,0.007487,0.0011301559035554526,17.77856883713038,0.006356844096444547,0.007487,0.0011301559035554526,17.77856883713038,0.006356844096444547,0.007487,0.0011301559035554526,17.77856883713038
