size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
500,10,4,18,0.001181,0.000106,0.000110,0.000088,0.000333,0.000334
500,10,4,19,0.001176,0.000100,0.000110,0.000108,0.000345,0.000342
500,10,4,20,0.001198,0.000140,0.000106,0.000094,0.000329,0.000339
500,10,4,21,0.001180,0.000098,0.000137,0.000107,0.000313,0.000336
500,10,4,22,0.001178,0.000101,0.000124,0.000095,0.000304,0.000332
500,10,4,23,0.001180,0.000137,0.000100,0.000137,0.000363,0.000348
500,10,4,24,0.001197,0.000094,0.000130,0.000107,0.000303,0.000329
500,10,4,25,0.001177,0.000096,0.000105,0.000103,0.000312,0.000345
500,10,4,26,0.001184,0.000146,0.000102,0.000131,0.000334,0.000350
500,10,4,27,0.001176,0.000097,0.000111,0.000115,0.000335,0.000338
500,10,4,28,0.001199,0.000094,0.000121,0.000095,0.000306,0.000320
500,10,4,29,0.001171,0.000094,0.000089,0.000096,0.000325,0.000334
500,10,4,30,0.001206,0.000146,0.000090,0.000144,0.000339,0.000321
500,10,4,31,0.001176,0.000114,0.000134,0.000097,0.000304,0.000362
1000,4,2,1,0.001256,0.000297,0.000184,0.000386,0.000583,0.000576
1000,4,2,2,0.001308,0.000260,0.000183,0.000442,0.000548,0.000527
1000,4,2,3,0.001248,0.000309,0.000174,0.000373,0.000549,0.000527
1000,4,2,4,0.001258,0.000221,0.000246,0.000322,0.000542,0.000542
1000,4,2,5,0.001308,0.000213,0.000200,0.000301,0.000577,0.000524
1000,4,2,6,0.001262,0.000318,0.000226,0.000325,0.000524,0.000541
1000,4,2,7,0.001260,0.000275,0.000234,0.000320,0.000567,0.000541
1000,4,2,8,0.001268,0.000324,0.000165,0.000329,0.000541,0.000544
1000,4,2,9,0.001260,0.000229,0.000230,0.000338,0.000538,0.000535
1000,4,2,10,0.001297,0.000328,0.000200,0.000409,0.000504,0.000549
1000,4,2,11,0.001250,0.000202,0.000250,0.000301,0.000514,0.000548
1000,4,2,12,0.001246,0.000246,0.000344,0.000299,0.000559,0.000562
1000,4,2,13,0.001217,0.000212,0.000318,0.000308,0.000535,0.000547
1000,4,2,14,0.001241,0.000221,0.000257,0.000248,0.000528,0.000535
1000,4,2,15,0.001233,0.000220,0.000231,0.000243,0.000501,0.000536
1000,4,2,16,0.001240,0.000214,0.000220,0.000284,0.000539,0.000536
1000,4,2,17,0.001287,0.000314,0.000239,0.000300,0.000514,0.000541
1000,4,2,18,0.001231,0.000199,0.000242,0.000314,0.000522,0.000538
1000,4,2,19,0.001236,0.000200,0.000223,0.000261,0.000514,0.000534
1000,4,2,20,0.001250,0.000229,0.000234,0.000304,0.000574,0.000559
1000,4,2,21,0.001239,0.000225,0.000237,0.000270,0.000556,0.000523
1000,4,2,22,0.001237,0.000214,0.000223,0.000247,0.000525,0.000562
1000,4,2,23,0.001239,0.000201,0.000226,0.000268,0.000528,0.000552
1000,4,2,24,0.001260,0.000220,0.000225,0.000303,0.000541,0.000540
1000,4,2,25,0.001218,0.000241,0.000226,0.000259,0.000558,0.000537
1000,4,2,26,0.001227,0.000224,0.000232,0.000252,0.000527,0.000541
1000,4,2,27,0.001215,0.000246,0.000228,0.000287,0.000546,0.000526
1000,4,2,28,0.001242,0.000228,0.000228,0.000307,0.000541,0.000546
1000,4,2,29,0.001330,0.000234,0.000220,0.000361,0.000489,0.000578
1000,4,2,30,0.001293,0.000307,0.000208,0.000247,0.000518,0.000569
1000,4,2,31,0.001236,0.000211,0.000220,0.000327,0.000542,0.000579
1000,8,4,1,0.002315,0.000215,0.000250,0.000255,0.000567,0.000590
1000,8,4,2,0.002291,0.000204,0.000205,0.000311,0.000582,0.000588
1000,8,4,3,0.002298,0.000203,0.000201,0.000301,0.000608,0.000576
1000,8,4,4,0.002307,0.000206,0.000204,0.000304,0.000594,0.000581
1000,8,4,5,0.002310,0.000210,0.000220,0.000287,0.000561,0.000592
1000,8,4,6,0.002288,0.000195,0.000241,0.000252,0.000580,0.000581
1000,8,4,7,0.002327,0.000207,0.000217,0.000303,0.000583,0.000582
1000,8,4,8,0.002291,0.000202,0.000196,0.000308,0.000591,0.000592
1000,8,4,9,0.002368,0.000309,0.000239,0.000329,0.000552,0.000602
1000,8,4,10,0.002305,0.000209,0.000236,0.000333,0.000590,0.000582
1000,8,4,11,0.002279,0.000215,0.000237,0.000280,0.000567,0.000587
1000,8,4,12,0.002281,0.000194,0.000226,0.000278,0.000622,0.000583
1000,8,4,13,0.002298,0.000239,0.000217,0.000307,0.000581,0.000581
1000,8,4,14,0.002278,0.000199,0.000228,0.000299,0.000557,0.000585
1000,8,4,15,0.002279,0.000208,0.000218,0.000287,0.000598,0.000583
1000,8,4,16,0.002318,0.000248,0.000245,0.000264,0.000578,0.000578
1000,8,4,17,0.002299,0.000315,0.000248,0.000306,0.000550,0.000581
1000,8,4,18,0.002332,0.000326,0.000172,0.000323,0.000604,0.000585
1000,8,4,19,0.002318,0.000222,0.000252,0.000336,0.000600,0.000585
1000,8,4,20,0.002361,0.000321,0.000212,0.000371,0.000537,0.000638
1000,8,4,21,0.002306,0.000197,0.000247,0.000317,0.000583,0.000583
1000,8,4,22,0.002415,0.000227,0.000226,0.000282,0.000591,0.000573
1000,8,4,23,0.002341,0.000204,0.000229,0.000261,0.000569,0.000602
1000,8,4,24,0.002313,0.000199,0.000236,0.000280,0.000576,0.000580
1000,8,4,25,0.002324,0.000203,0.000196,0.000325,0.000561,0.000579
1000,8,4,26,0.002311,0.000212,0.000237,0.000235,0.000564,0.000608
1000,8,4,27,0.002323,0.000206,0.000233,0.000245,0.000550,0.000587
1000,8,4,28,0.002294,0.000201,0.000243,0.000246,0.000566,0.000591
1000,8,4,29,0.002289,0.000204,0.000214,0.000293,0.000566,0.000614
1000,8,4,30,0.002321,0.000255,0.000228,0.000285,0.000581,0.000594
1000,8,4,31,0.002313,0.000215,0.000236,0.000292,0.000551,0.000593
1000,10,4,1,0.002370,0.000309,0.000243,0.000309,0.000561,0.000586
1000,10,4,2,0.002340,0.000199,0.000233,0.000336,0.000576,0.000576
1000,10,4,3,0.002340,0.000205,0.000243,0.000259,0.000568,0.000580
1000,10,4,4,0.002339,0.000295,0.000251,0.000293,0.000568,0.000582
1000,10,4,5,0.002315,0.000204,0.000231,0.000350,0.000590,0.000582
1000,10,4,6,0.002310,0.000200,0.000208,0.000314,0.000577,0.000608
1000,10,4,7,0.002342,0.000201,0.000234,0.000243,0.000570,0.000588
