size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
1000,8,4,27,0.002328,0.000100,0.000578,0.000164,0.001258,0.000346
1000,8,4,28,0.002350,0.000097,0.000575,0.000167,0.001274,0.000335
1000,8,4,29,0.002346,0.000095,0.000569,0.000184,0.001249,0.000342
1000,8,4,30,0.002348,0.000101,0.000579,0.000180,0.001266,0.000344
1000,8,4,31,0.002321,0.000097,0.000567,0.000166,0.001268,0.000343
1000,10,4,1,0.002355,0.000103,0.000580,0.000164,0.001273,0.000323
1000,10,4,2,0.002319,0.000093,0.000568,0.000182,0.001257,0.000337
1000,10,4,3,0.002360,0.000092,0.000564,0.000167,0.001247,0.000331
1000,10,4,4,0.002330,0.000099,0.000560,0.000181,0.001266,0.000337
1000,10,4,5,0.002341,0.000096,0.000566,0.000176,0.001259,0.000340
1000,10,4,6,0.002319,0.000094,0.000577,0.000186,0.001261,0.000329
1000,10,4,7,0.002363,0.000098,0.000615,0.000166,0.001261,0.000324
1000,10,4,8,0.002310,0.000299,0.000571,0.000351,0.001249,0.000323
1000,10,4,9,0.002362,0.000099,0.000589,0.000170,0.001275,0.000315
1000,10,4,10,0.002324,0.000108,0.000564,0.000163,0.001265,0.000325
1000,10,4,11,0.002338,0.000097,0.000568,0.000166,0.001261,0.000328
1000,10,4,12,0.002328,0.000091,0.000569,0.000187,0.001256,0.000323
1000,10,4,13,0.002365,0.000095,0.000579,0.000181,0.001275,0.000317
1000,10,4,14,0.002311,0.000100,0.000577,0.000173,0.001246,0.000333
1000,10,4,15,0.002331,0.000099,0.000567,0.000181,0.001262,0.000327
1000,10,4,16,0.002340,0.000095,0.000577,0.000180,0.001236,0.000320
1000,10,4,17,0.002357,0.000102,0.000599,0.000182,0.001276,0.000317
1000,10,4,18,0.002304,0.000096,0.000559,0.000171,0.001250,0.000337
1000,10,4,19,0.002325,0.000175,0.000568,0.000184,0.001299,0.000320
1000,10,4,20,0.002323,0.000095,0.000572,0.000180,0.001258,0.000320
1000,10,4,21,0.002339,0.000094,0.000563,0.000186,0.001286,0.000326
1000,10,4,22,0.002339,0.000096,0.000569,0.000182,0.001231,0.000337
1000,10,4,23,0.002460,0.000321,0.000568,0.000319,0.001266,0.000327
1000,10,4,24,0.002310,0.000093,0.000584,0.000183,0.001242,0.000346
1000,10,4,25,0.002332,0.000109,0.000565,0.000167,0.001314,0.000358
1000,10,4,26,0.002314,0.000106,0.000575,0.000180,0.001286,0.000331
1000,10,4,27,0.002348,0.000092,0.000580,0.000180,0.001275,0.000339
1000,10,4,28,0.002316,0.000099,0.000569,0.000186,0.001274,0.000337
1000,10,4,29,0.002335,0.000238,0.000571,0.000167,0.001270,0.000334
1000,10,4,30,0.002320,0.000095,0.000594,0.000175,0.001262,0.000341
1000,10,4,31,0.002359,0.000092,0.000616,0.000167,0.001320,0.000332
