algoritmo,size_kb,object_id,ratio_compresion,tiempo_compresion_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_comp_s,tiempo_io_read_comp_s,tiempo_descompresion_s
ZSTD,100,13,94.29x,0.000032,0.000049,0.000018,0.000019,0.000009,0.000016
ZSTD,100,14,94.29x,0.000032,0.000049,0.000018,0.000019,0.000009,0.000016
ZSTD,100,15,94.29x,0.000033,0.000056,0.000021,0.000019,0.000011,0.000016
ZSTD,100,16,94.29x,0.000032,0.000049,0.000019,0.000019,0.000009,0.000016
ZSTD,100,17,94.29x,0.000032,0.000049,0.000019,0.000019,0.000009,0.000016
ZSTD,100,18,94.29x,0.000032,0.000049,0.000018,0.000019,0.000009,0.000016
ZSTD,100,19,94.29x,0.000033,0.000049,0.000018,0.000019,0.000009,0.000016
ZSTD,100,20,94.29x,0.000032,0.000048,0.000018,0.000018,0.000009,0.000016
ZSTD,100,21,94.29x,0.000032,0.000048,0.000019,0.000019,0.000009,0.000016
ZSTD,100,22,94.29x,0.000032,0.000048,0.000018,0.000038,0.000012,0.000016
ZSTD,100,23,94.29x,0.000033,0.000048,0.000019,0.000019,0.000009,0.000016
ZSTD,100,24,94.29x,0.000032,0.000048,0.000019,0.000019,0.000009,0.000016
ZSTD,100,25,94.29x,0.000033,0.000048,0.000019,0.000019,0.000009,0.000016
ZSTD,100,26,94.29x,0.000033,0.000068,0.000020,0.000019,0.000011,0.000016
ZSTD,100,27,94.29x,0.000032,0.000048,0.000018,0.000019,0.000009,0.000016
ZSTD,100,28,94.29x,0.000032,0.000049,0.000019,0.000019,0.000009,0.000016
ZSTD,100,29,94.29x,0.000033,0.000048,0.000018,0.000019,0.000009,0.000016
ZSTD,100,30,94.29x,0.000034,0.000048,0.000018,0.000019,0.000009,0.000016
ZSTD,100,31,94.29x,0.000032,0.000049,0.000019,0.000018,0.000009,0.000016
ZSTD,500,1,103.00x,0.000129,0.000201,0.000050,0.000022,0.000011,0.000062
ZSTD,500,2,103.00x,0.000134,0.000172,0.000045,0.000022,0.000011,0.000060
ZSTD,500,3,103.00x,0.000126,0.000169,0.000044,0.000021,0.000010,0.000061
ZSTD,500,4,103.00x,0.000126,0.000173,0.000046,0.000021,0.000011,0.000061
ZSTD,500,5,103.00x,0.000126,0.000167,0.000043,0.000021,0.000010,0.000065
ZSTD,500,6,103.00x,0.000125,0.000170,0.000043,0.000021,0.000010,0.000060
ZSTD,500,7,103.00x,0.000126,0.000190,0.000047,0.000021,0.000011,0.000061
ZSTD,500,8,103.00x,0.000127,0.000168,0.000043,0.000021,0.000010,0.000060
ZSTD,500,9,103.00x,0.000126,0.000169,0.000044,0.000021,0.000010,0.000061
ZSTD,500,10,103.00x,0.000125,0.000168,0.000065,0.000021,0.000011,0.000061
ZSTD,500,11,103.00x,0.000126,0.000167,0.000044,0.000021,0.000010,0.000060
ZSTD,500,12,103.00x,0.000126,0.000168,0.000044,0.000021,0.000010,0.000060
ZSTD,500,13,103.00x,0.000139,0.000168,0.000043,0.000022,0.000011,0.000060
ZSTD,500,14,103.00x,0.000125,0.000167,0.000043,0.000020,0.000009,0.000060
ZSTD,500,15,103.00x,0.000126,0.000174,0.000045,0.000021,0.000011,0.000060
ZSTD,500,16,103.00x,0.000125,0.000167,0.000044,0.000025,0.000012,0.000061
ZSTD,500,17,103.00x,0.000126,0.000168,0.000044,0.000020,0.000009,0.000060
ZSTD,500,18,103.00x,0.000126,0.000173,0.000045,0.000021,0.000011,0.000060
ZSTD,500,19,103.00x,0.000126,0.000167,0.000044,0.000021,0.000010,0.000061
ZSTD,500,20,103.00x,0.000126,0.000168,0.000043,0.000020,0.000009,0.000060
ZSTD,500,21,103.00x,0.000128,0.000168,0.000050,0.000023,0.000011,0.000060
ZSTD,500,22,103.00x,0.000124,0.000167,0.000043,0.000021,0.000009,0.000060
ZSTD,500,23,103.00x,0.000126,0.000168,0.000044,0.000020,0.000010,0.000061
ZSTD,500,24,103.00x,0.000131,0.000168,0.000043,0.000021,0.000011,0.000060
ZSTD,500,25,103.00x,0.000125,0.000167,0.000043,0.000021,0.000009,0.000060
ZSTD,500,26,103.00x,0.000126,0.000186,0.000045,0.000021,0.000011,0.000061
ZSTD,500,27,103.00x,0.000125,0.000169,0.000043,0.000021,0.000009,0.000061
ZSTD,500,28,103.00x,0.000125,0.000168,0.000043,0.000021,0.000010,0.000060
ZSTD,500,29,103.00x,0.000125,0.000173,0.000045,0.000021,0.000011,0.000060
ZSTD,500,30,103.00x,0.000125,0.000167,0.000042,0.000021,0.000010,0.000061
ZSTD,500,31,103.00x,0.000125,0.000168,0.000043,0.000020,0.000009,0.000061
ZSTD,1000,1,104.01x,0.000385,0.000351,0.000084,0.000026,0.000012,0.000119
ZSTD,1000,2,104.01x,0.000257,0.000321,0.000079,0.000023,0.000011,0.000117
ZSTD,1000,3,104.01x,0.000260,0.000319,0.000073,0.000025,0.000011,0.000117
ZSTD,1000,4,104.01x,0.000247,0.000336,0.000075,0.000023,0.000011,0.000117
ZSTD,1000,5,104.01x,0.000254,0.000323,0.000075,0.000023,0.000012,0.000118
ZSTD,1000,6,104.01x,0.000245,0.000320,0.000076,0.000022,0.000011,0.000117
ZSTD,1000,7,104.01x,0.000245,0.000316,0.000074,0.000022,0.000010,0.000117
ZSTD,1000,8,104.01x,0.000245,0.000317,0.000071,0.000021,0.000010,0.000117
ZSTD,1000,9,104.01x,0.000246,0.000315,0.000073,0.000022,0.000010,0.000122
ZSTD,1000,10,104.01x,0.000247,0.000315,0.000073,0.000028,0.000011,0.000117
ZSTD,1000,11,104.01x,0.000264,0.000316,0.000072,0.000023,0.000011,0.000118
ZSTD,1000,12,104.01x,0.000251,0.000315,0.000071,0.000022,0.000011,0.000117
ZSTD,1000,13,104.01x,0.000246,0.000315,0.000078,0.000023,0.000011,0.000118
ZSTD,1000,14,104.01x,0.000246,0.000321,0.000075,0.000024,0.000011,0.000117
ZSTD,1000,15,104.01x,0.000246,0.000329,0.000074,0.000022,0.000011,0.000117
ZSTD,1000,16,104.01x,0.000246,0.000320,0.000073,0.000022,0.000011,0.000117
ZSTD,1000,17,104.01x,0.000246,0.000318,0.000074,0.000022,0.000011,0.000118
ZSTD,1000,18,104.01x,0.000245,0.000315,0.000073,0.000022,0.000010,0.000116
ZSTD,1000,19,104.01x,0.000245,0.000316,0.000071,0.000022,0.000010,0.000122
ZSTD,1000,20,104.01x,0.000245,0.000318,0.000071,0.000022,0.000010,0.000122
ZSTD,1000,21,104.01x,0.000251,0.000315,0.000072,0.000023,0.000011,0.000117
ZSTD,1000,22,104.01x,0.000259,0.000318,0.000072,0.000023,0.000011,0.000116
ZSTD,1000,23,104.01x,0.000252,0.000317,0.000072,0.000022,0.000011,0.000117
ZSTD,1000,24,104.01x,0.000246,0.000316,0.000078,0.000023,0.000011,0.000117
ZSTD,1000,25,104.01x,0.000246,0.000322,0.000075,0.000022,0.000011,0.000118
ZSTD,1000,26,104.01x,0.000245,0.000335,0.000076,0.000024,0.000011,0.000117
ZSTD,1000,27,104.01x,0.000246,0.000319,0.000074,0.000022,0.000011,0.000117
ZSTD,1000,28,104.01x,0.000246,0.000317,0.000072,0.000022,0.000010,0.000117
ZSTD,1000,29,104.01x,0.000246,0.000317,0.000073,0.000022,0.000010,0.000118
ZSTD,1000,30,104.01x,0.000245,0.000316,0.000073,0.000022,0.000010,0.000122
ZSTD,1000,31,104.01x,0.000253,0.000315,0.000073,0.000023,0.000012,0.000117
