algoritmo,size_kb,object_id,time_seconds,tiempo_io_write_orig_s,tiempo_io_read_orig_s
BLAKE3,1000,19,0.002279,0.000273,0.000210
BLAKE3,1000,20,0.002285,0.000274,0.000216
BLAKE3,1000,21,0.002323,0.000273,0.000226
BLAKE3,1000,22,0.002290,0.000275,0.000218
BLAKE3,1000,23,0.002290,0.000264,0.000215
BLAKE3,1000,24,0.002301,0.000249,0.000228
BLAKE3,1000,25,0.002348,0.000241,0.000204
BLAKE3,1000,26,0.002299,0.000273,0.000221
BLAKE3,1000,27,0.002331,0.000270,0.000215
BLAKE3,1000,28,0.002278,0.000263,0.000212
BLAKE3,1000,29,0.002288,0.000264,0.000225
BLAKE3,1000,30,0.002325,0.000268,0.000227
BLAKE3,1000,31,0.002288,0.000259,0.000223
HMAC_SHA256,1,1,0.000050,0.000027,0.000111
HMAC_SHA256,1,2,0.000019,0.000019,0.000011
HMAC_SHA256,1,3,0.000011,0.000015,0.000010
HMAC_SHA256,1,4,0.000009,0.000013,0.000009
HMAC_SHA256,1,5,0.000009,0.000013,0.000009
HMAC_SHA256,1,6,0.000008,0.000013,0.000009
HMAC_SHA256,1,7,0.000008,0.000013,0.000009
HMAC_SHA256,1,8,0.000008,0.000013,0.000010
HMAC_SHA256,1,9,0.000007,0.000012,0.000009
HMAC_SHA256,1,10,0.000007,0.000012,0.000009
HMAC_SHA256,1,11,0.000007,0.000012,0.000009
HMAC_SHA256,1,12,0.000008,0.000012,0.000009
HMAC_SHA256,1,13,0.000008,0.000012,0.000009
HMAC_SHA256,1,14,0.000008,0.000012,0.000009
HMAC_SHA256,1,15,0.000007,0.000012,0.000009
HMAC_SHA256,1,16,0.000008,0.000012,0.000009
HMAC_SHA256,1,17,0.000007,0.000012,0.000009
HMAC_SHA256,1,18,0.000007,0.000012,0.000009
HMAC_SHA256,1,19,0.000007,0.000012,0.000009
HMAC_SHA256,1,20,0.000007,0.000012,0.000009
HMAC_SHA256,1,21,0.000008,0.000012,0.000009
HMAC_SHA256,1,22,0.000007,0.000012,0.000009
HMAC_SHA256,1,23,0.000007,0.000012,0.000009
HMAC_SHA256,1,24,0.000008,0.000012,0.000009
HMAC_SHA256,1,25,0.000008,0.000012,0.000009
HMAC_SHA256,1,26,0.000007,0.000012,0.000009
HMAC_SHA256,1,27,0.000008,0.000012,0.000009
HMAC_SHA256,1,28,0.000008,0.000012,0.000009
HMAC_SHA256,1,29,0.000008,0.000012,0.000009
HMAC_SHA256,1,30,0.000008,0.000012,0.000009
HMAC_SHA256,1,31,0.000008,0.000012,0.000009
HMAC_SHA256,10,1,0.000019,0.000018,0.000011
HMAC_SHA256,10,2,0.000015,0.000015,0.000010
HMAC_SHA256,10,3,0.000014,0.000014,0.000010
HMAC_SHA256,10,4,0.000015,0.000013,0.000010
HMAC_SHA256,10,5,0.000014,0.000013,0.000010
HMAC_SHA256,10,6,0.000014,0.000013,0.000010
HMAC_SHA256,10,7,0.000014,0.000013,0.000010
HMAC_SHA256,10,8,0.000014,0.000013,0.000009
HMAC_SHA256,10,9,0.000015,0.000013,0.000010
HMAC_SHA256,10,10,0.000014,0.000013,0.000010
HMAC_SHA256,10,11,0.000014,0.000013,0.000010
HMAC_SHA256,10,12,0.000014,0.000013,0.000010
HMAC_SHA256,10,13,0.000014,0.000013,0.000010
HMAC_SHA256,10,14,0.000014,0.000013,0.000010
HMAC_SHA256,10,15,0.000014,0.000013,0.000010
HMAC_SHA256,10,16,0.000014,0.000013,0.000010
HMAC_SHA256,10,17,0.000014,0.000013,0.000010
HMAC_SHA256,10,18,0.000014,0.000013,0.000010
HMAC_SHA256,10,19,0.000014,0.000013,0.000010
HMAC_SHA256,10,20,0.000014,0.000013,0.000010
HMAC_SHA256,10,21,0.000014,0.000013,0.000010
HMAC_SHA256,10,22,0.000014,0.000013,0.000010
HMAC_SHA256,10,23,0.000014,0.000013,0.000010
HMAC_SHA256,10,24,0.000016,0.000013,0.000010
HMAC_SHA256,10,25,0.000014,0.000013,0.000010
HMAC_SHA256,10,26,0.000014,0.000013,0.000010
HMAC_SHA256,10,27,0.000014,0.000013,0.000010
HMAC_SHA256,10,28,0.000014,0.000012,0.000010
HMAC_SHA256,10,29,0.000014,0.000013,0.000010
HMAC_SHA256,10,30,0.000014,0.000012,0.000010
HMAC_SHA256,10,31,0.000014,0.000013,0.000009
HMAC_SHA256,50,1,0.000044,0.000022,0.000014
HMAC_SHA256,50,2,0.000042,0.000020,0.000014
HMAC_SHA256,50,3,0.000042,0.000018,0.000013
HMAC_SHA256,50,4,0.000042,0.000018,0.000013
HMAC_SHA256,50,5,0.000041,0.000019,0.000013
HMAC_SHA256,50,6,0.000042,0.000018,0.000013
HMAC_SHA256,50,7,0.000041,0.000018,0.000012
HMAC_SHA256,50,8,0.000042,0.000018,0.000012
HMAC_SHA256,50,9,0.000041,0.000018,0.000012
HMAC_SHA256,50,10,0.000042,0.000018,0.000013
HMAC_SHA256,50,11,0.000041,0.000018,0.000012
HMAC_SHA256,50,12,0.000042,0.000018,0.000013
HMAC_SHA256,50,13,0.000042,0.000020,0.000012
HMAC_SHA256,50,14,0.000042,0.000018,0.000012
HMAC_SHA256,50,15,0.000041,0.000018,0.000013
HMAC_SHA256,50,16,0.000041,0.000017,0.000012
HMAC_SHA256,50,17,0.000042,0.000018,0.000013
HMAC_SHA256,50,18,0.000042,0.000018,0.000012
HMAC_SHA256,50,19,0.000042,0.000018,0.000013
HMAC_SHA256,50,20,0.000042,0.000018,0.000012
HMAC_SHA256,50,21,0.000041,0.000018,0.000012
HMAC_SHA256,50,22,0.000041,0.000018,0.000012
HMAC_SHA256,50,23,0.000042,0.000018,0.000012
HMAC_SHA256,50,24,0.000041,0.000018,0.000012
HMAC_SHA256,50,25,0.000041,0.000018,0.000012
HMAC_SHA256,50,26,0.000042,0.000018,0.000013
HMAC_SHA256,50,27,0.000042,0.000018,0.000012
HMAC_SHA256,50,28,0.000042,0.000019,0.000013
HMAC_SHA256,50,29,0.000042,0.000019,0.000012
HMAC_SHA256,50,30,0.000041,0.000018,0.000012
HMAC_SHA256,50,31,0.000041,0.000018,0.000012
HMAC_SHA256,100,1,0.000077,0.000026,0.000038
HMAC_SHA256,100,2,0.000075,0.000025,0.000017
HMAC_SHA256,100,3,0.000075,0.000023,0.000016
HMAC_SHA256,100,4,0.000075,0.000024,0.000016
HMAC_SHA256,100,5,0.000075,0.000023,0.000016
HMAC_SHA256,100,6,0.000075,0.000023,0.000016
HMAC_SHA256,100,7,0.000075,0.000023,0.000016
HMAC_SHA256,100,8,0.000074,0.000022,0.000016
HMAC_SHA256,100,9,0.000075,0.000025,0.000016
HMAC_SHA256,100,10,0.000074,0.000024,0.000017
HMAC_SHA256,100,11,0.000075,0.000025,0.000017
HMAC_SHA256,100,12,0.000075,0.000023,0.000018
HMAC_SHA256,100,13,0.000075,0.000024,0.000017
HMAC_SHA256,100,14,0.000075,0.000023,0.000017
HMAC_SHA256,100,15,0.000075,0.000022,0.000016
HMAC_SHA256,100,16,0.000075,0.000024,0.000017
HMAC_SHA256,100,17,0.000075,0.000023,0.000016
HMAC_SHA256,100,18,0.000076,0.000023,0.000017
HMAC_SHA256,100,19,0.000075,0.000023,0.000016
HMAC_SHA256,100,20,0.000076,0.000023,0.000016
HMAC_SHA256,100,21,0.000075,0.000023,0.000016
HMAC_SHA256,100,22,0.000076,0.000023,0.000016
HMAC_SHA256,100,23,0.000076,0.000022,0.000016
HMAC_SHA256,100,24,0.000080,0.000023,0.000016
HMAC_SHA256,100,25,0.000076,0.000023,0.000016
HMAC_SHA256,100,26,0.000076,0.000023,0.000016
HMAC_SHA256,100,27,0.000076,0.000023,0.000016
HMAC_SHA256,100,28,0.000076,0.000023,0.000016
HMAC_SHA256,100,29,0.000076,0.000023,0.000016
HMAC_SHA256,100,30,0.000076,0.000023,0.000016
HMAC_SHA256,100,31,0.000080,0.000023,0.000016
HMAC_SHA256,500,1,0.000354,0.000116,0.000176
HMAC_SHA256,500,2,0.000356,0.000116,0.000112
HMAC_SHA256,500,3,0.000355,0.000113,0.000097
HMAC_SHA256,500,4,0.000355,0.000106,0.000081
HMAC_SHA256,500,5,0.000355,0.000108,0.000079
HMAC_SHA256,500,6,0.000352,0.000105,0.000063
HMAC_SHA256,500,7,0.000351,0.000088,0.000069
HMAC_SHA256,500,8,0.000352,0.000094,0.000063
HMAC_SHA256,500,9,0.000353,0.000097,0.000063
HMAC_SHA256,500,10,0.000352,0.000092,0.000066
HMAC_SHA256,500,11,0.000354,0.000093,0.000063
HMAC_SHA256,500,12,0.000353,0.000094,0.000064
HMAC_SHA256,500,13,0.000352,0.000090,0.000064
HMAC_SHA256,500,14,0.000354,0.000095,0.000064
HMAC_SHA256,500,15,0.000353,0.000100,0.000060
HMAC_SHA256,500,16,0.000354,0.000089,0.000067
HMAC_SHA256,500,17,0.000352,0.000093,0.000060
HMAC_SHA256,500,18,0.000354,0.000094,0.000059
HMAC_SHA256,500,19,0.000352,0.000090,0.000064
HMAC_SHA256,500,20,0.000354,0.000094,0.000061
HMAC_SHA256,500,21,0.000354,0.000095,0.000059
HMAC_SHA256,500,22,0.000352,0.000096,0.000063
HMAC_SHA256,500,23,0.000353,0.000090,0.000062
HMAC_SHA256,500,24,0.000352,0.000096,0.000057
HMAC_SHA256,500,25,0.000354,0.000090,0.000062
HMAC_SHA256,500,26,0.000353,0.000096,0.000063
HMAC_SHA256,500,27,0.000353,0.000097,0.000060
HMAC_SHA256,500,28,0.000353,0.000088,0.000064
HMAC_SHA256,500,29,0.000353,0.000094,0.000063
HMAC_SHA256,500,30,0.000354,0.000093,0.000061
HMAC_SHA256,500,31,0.000352,0.000090,0.000065
HMAC_SHA256,1000,1,0.000699,0.000277,0.000348
HMAC_SHA256,1000,2,0.000694,0.000293,0.000205
HMAC_SHA256,1000,3,0.000696,0.000311,0.000241
HMAC_SHA256,1000,4,0.000696,0.000245,0.000212
HMAC_SHA256,1000,5,0.000698,0.000250,0.000225
HMAC_SHA256,1000,6,0.000696,0.000244,0.000203
HMAC_SHA256,1000,7,0.000695,0.000227,0.000206
HMAC_SHA256,1000,8,0.000706,0.000251,0.000223
HMAC_SHA256,1000,9,0.000699,0.000269,0.000222
HMAC_SHA256,1000,10,0.000695,0.000252,0.000204
HMAC_SHA256,1000,11,0.000716,0.000236,0.000224
HMAC_SHA256,1000,12,0.000695,0.000245,0.000204
HMAC_SHA256,1000,13,0.000700,0.000264,0.000218
HMAC_SHA256,1000,14,0.000700,0.000273,0.000216
HMAC_SHA256,1000,15,0.000700,0.000271,0.000218
HMAC_SHA256,1000,16,0.000699,0.000243,0.000198
HMAC_SHA256,1000,17,0.000699,0.000227,0.000208
HMAC_SHA256,1000,18,0.000697,0.000237,0.000204
HMAC_SHA256,1000,19,0.000718,0.000241,0.000217
HMAC_SHA256,1000,20,0.000699,0.000275,0.000230
HMAC_SHA256,1000,21,0.000698,0.000274,0.000211
HMAC_SHA256,1000,22,0.000705,0.000259,0.000225
HMAC_SHA256,1000,23,0.000700,0.000245,0.000218
HMAC_SHA256,1000,24,0.000699,0.000259,0.000217
HMAC_SHA256,1000,25,0.000697,0.000273,0.000220
HMAC_SHA256,1000,26,0.000700,0.000257,0.000208
HMAC_SHA256,1000,27,0.000711,0.000272,0.000212
HMAC_SHA256,1000,28,0.000698,0.000253,0.000211
HMAC_SHA256,1000,29,0.000697,0.000251,0.000201
HMAC_SHA256,1000,30,0.000712,0.000250,0.000220
HMAC_SHA256,1000,31,0.000699,0.000264,0.000221
