algoritmo,size_kb,object_id,ratio_compresion,tiempo_compresion_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_comp_s,tiempo_io_read_comp_s,tiempo_descompresion_s
BZ2,1000,20,1171.62x,0.581306,0.000346,0.000315,0.000076,0.000017,0.015936
BZ2,1000,21,1171.62x,0.586708,0.000300,0.000341,0.000068,0.000017,0.015346
BZ2,1000,22,1171.62x,0.582844,0.000416,0.000370,0.000073,0.000018,0.015934
BZ2,1000,23,1171.62x,0.588808,0.000301,0.000370,0.000073,0.000017,0.015261
BZ2,1000,24,1171.62x,0.585700,0.000338,0.000272,0.000072,0.000018,0.015312
BZ2,1000,25,1171.62x,0.588872,0.000345,0.000287,0.000075,0.000017,0.015836
BZ2,1000,26,1171.62x,0.596129,0.000298,0.000346,0.000077,0.000017,0.015280
BZ2,1000,27,1171.62x,0.589104,0.000340,0.000332,0.000076,0.000017,0.015552
BZ2,1000,28,1171.62x,0.585855,0.000342,0.000321,0.000077,0.000017,0.015792
BZ2,1000,29,1171.62x,0.587571,0.000311,0.000395,0.000082,0.000016,0.015354
BZ2,1000,30,1171.62x,0.584683,0.000459,0.000349,0.000074,0.000018,0.015910
BZ2,1000,31,1171.62x,0.591317,0.000298,0.000386,0.000075,0.000017,0.015162
LZMA,1,1,5.12x,0.004136,0.000029,0.000014,0.000059,0.000015,0.000055
LZMA,1,2,5.12x,0.003263,0.000018,0.000011,0.000037,0.000013,0.000042
LZMA,1,3,5.12x,0.001791,0.000013,0.000010,0.000018,0.000010,0.000028
LZMA,1,4,5.12x,0.001765,0.000013,0.000009,0.000014,0.000008,0.000023
LZMA,1,5,5.12x,0.001796,0.000012,0.000009,0.000015,0.000009,0.000023
LZMA,1,6,5.12x,0.001795,0.000012,0.000009,0.000013,0.000008,0.000023
LZMA,1,7,5.12x,0.001798,0.000011,0.000009,0.000013,0.000008,0.000020
LZMA,1,8,5.12x,0.001771,0.000012,0.000009,0.000013,0.000008,0.000020
LZMA,1,9,5.12x,0.001795,0.000012,0.000009,0.000013,0.000008,0.000019
LZMA,1,10,5.12x,0.001798,0.000011,0.000009,0.000014,0.000009,0.000019
LZMA,1,11,5.12x,0.001775,0.000011,0.000009,0.000013,0.000008,0.000018
LZMA,1,12,5.12x,0.001794,0.000012,0.000009,0.000014,0.000009,0.000019
LZMA,1,13,5.12x,0.001794,0.000012,0.000009,0.000013,0.000008,0.000017
LZMA,1,14,5.12x,0.001795,0.000011,0.000009,0.000014,0.000009,0.000018
LZMA,1,15,5.12x,0.001800,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,1,16,5.12x,0.001814,0.000011,0.000009,0.000014,0.000009,0.000018
LZMA,1,17,5.12x,0.001841,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,1,18,5.12x,0.001826,0.000011,0.000009,0.000014,0.000009,0.000018
LZMA,1,19,5.12x,0.001804,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,1,20,5.12x,0.001808,0.000011,0.000009,0.000013,0.000009,0.000017
LZMA,1,21,5.12x,0.001822,0.000011,0.000009,0.000013,0.000008,0.000018
LZMA,1,22,5.12x,0.001830,0.000011,0.000009,0.000014,0.000009,0.000017
LZMA,1,23,5.12x,0.001817,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,1,24,5.12x,0.001839,0.000011,0.000009,0.000014,0.000009,0.000018
LZMA,1,25,5.12x,0.001823,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,1,26,5.12x,0.001830,0.000011,0.000009,0.000014,0.000009,0.000018
LZMA,1,27,5.12x,0.001815,0.000011,0.000009,0.000012,0.000008,0.000017
LZMA,1,28,5.12x,0.001824,0.000011,0.000009,0.000014,0.000009,0.000017
LZMA,1,29,5.12x,0.001830,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,1,30,5.12x,0.001829,0.000011,0.000009,0.000014,0.000009,0.000018
LZMA,1,31,5.12x,0.001814,0.000011,0.000009,0.000013,0.000008,0.000017
LZMA,10,1,43.39x,0.002097,0.000014,0.000010,0.000016,0.000009,0.000034
LZMA,10,2,43.39x,0.002092,0.000013,0.000010,0.000014,0.000009,0.000035
LZMA,10,3,43.39x,0.002072,0.000013,0.000010,0.000016,0.000009,0.000033
LZMA,10,4,43.39x,0.002808,0.000012,0.000009,0.000020,0.000010,0.000037
LZMA,10,5,43.39x,0.002064,0.000013,0.000010,0.000014,0.000009,0.000701
LZMA,10,6,43.39x,0.003877,0.000014,0.000010,0.000049,0.000013,0.000055
LZMA,10,7,43.39x,0.002855,0.000016,0.000011,0.000045,0.000013,0.000473
LZMA,10,8,43.39x,0.003751,0.000017,0.000010,0.000054,0.000015,0.000055
LZMA,10,9,43.39x,0.002032,0.000014,0.000010,0.000015,0.000009,0.000036
LZMA,10,10,43.39x,0.002858,0.000012,0.000009,0.000039,0.000012,0.000050
LZMA,10,11,43.39x,0.001984,0.000015,0.000010,0.000015,0.000008,0.000505
LZMA,10,12,43.39x,0.003792,0.000014,0.000010,0.000046,0.000013,0.000053
LZMA,10,13,43.39x,0.002824,0.000015,0.000011,0.000041,0.000013,0.000475
LZMA,10,14,43.39x,0.003733,0.000017,0.000010,0.000048,0.000014,0.000055
LZMA,10,15,43.39x,0.002002,0.000016,0.000010,0.000016,0.000009,0.000034
LZMA,10,16,43.39x,0.002897,0.000013,0.000010,0.000044,0.000012,0.000048
LZMA,10,17,43.39x,0.002030,0.000015,0.000010,0.000015,0.000009,0.000462
LZMA,10,18,43.39x,0.003779,0.000013,0.000010,0.000055,0.000013,0.000054
LZMA,10,19,43.39x,0.002870,0.000016,0.000010,0.000054,0.000014,0.000473
LZMA,10,20,43.39x,0.003738,0.000016,0.000011,0.000050,0.000013,0.000052
LZMA,10,21,43.39x,0.002064,0.000015,0.000010,0.000016,0.000010,0.000035
LZMA,10,22,43.39x,0.002816,0.000012,0.000009,0.000038,0.000010,0.000048
LZMA,10,23,43.39x,0.002014,0.000014,0.000010,0.000016,0.000010,0.000464
LZMA,10,24,43.39x,0.003784,0.000014,0.000010,0.000050,0.000013,0.000052
LZMA,10,25,43.39x,0.002824,0.000015,0.000010,0.000041,0.000013,0.000473
LZMA,10,26,43.39x,0.003753,0.000018,0.000011,0.000050,0.000013,0.000052
LZMA,10,27,43.39x,0.002036,0.000016,0.000010,0.000017,0.000009,0.000034
LZMA,10,28,43.39x,0.002816,0.000013,0.000009,0.000034,0.000010,0.000048
LZMA,10,29,43.39x,0.002022,0.000015,0.000010,0.000015,0.000010,0.000459
LZMA,10,30,43.39x,0.003789,0.000013,0.000010,0.000045,0.000013,0.000053
LZMA,10,31,43.39x,0.002837,0.000015,0.000010,0.000039,0.000012,0.000469
LZMA,50,1,191.04x,0.004854,0.000027,0.000023,0.000054,0.000013,0.000124
LZMA,50,2,191.04x,0.003964,0.000022,0.000015,0.000047,0.000012,0.000116
LZMA,50,3,191.04x,0.003146,0.000027,0.000016,0.000017,0.000010,0.000101
LZMA,50,4,191.04x,0.003173,0.000018,0.000013,0.000017,0.000009,0.000094
LZMA,50,5,191.04x,0.003166,0.000017,0.000013,0.000017,0.000009,0.000094
LZMA,50,6,191.04x,0.003164,0.000017,0.000013,0.000017,0.000009,0.000554
LZMA,50,7,191.04x,0.004955,0.000018,0.000013,0.000052,0.000013,0.000120
LZMA,50,8,191.04x,0.003977,0.000022,0.000016,0.000049,0.000013,0.000553
LZMA,50,9,191.04x,0.004921,0.000022,0.000016,0.000053,0.000013,0.000122
LZMA,50,10,191.04x,0.003150,0.000029,0.000015,0.000018,0.000010,0.000101
LZMA,50,11,191.04x,0.003975,0.000017,0.000013,0.000044,0.000012,0.000113
LZMA,50,12,191.04x,0.003187,0.000023,0.000015,0.000019,0.000010,0.000103
LZMA,50,13,191.04x,0.003699,0.000017,0.000013,0.000034,0.000012,0.000102
LZMA,50,14,191.04x,0.003377,0.000021,0.000014,0.000038,0.000010,0.000714
LZMA,50,15,191.04x,0.004954,0.000021,0.000015,0.000048,0.000013,0.000120
LZMA,50,16,191.04x,0.003932,0.000020,0.000016,0.000042,0.000012,0.000555
LZMA,50,17,191.04x,0.004905,0.000023,0.000016,0.000053,0.000013,0.000119
LZMA,50,18,191.04x,0.003127,0.000028,0.000016,0.000017,0.000009,0.000101
LZMA,50,19,191.04x,0.003960,0.000017,0.000013,0.000049,0.000014,0.000116
LZMA,50,20,191.04x,0.003145,0.000024,0.000015,0.000017,0.000009,0.000101
LZMA,50,21,191.04x,0.003177,0.000017,0.000013,0.000018,0.000010,0.000094
LZMA,50,22,191.04x,0.003184,0.000017,0.000012,0.000018,0.000010,0.000558
LZMA,50,23,191.04x,0.004949,0.000018,0.000013,0.000049,0.000013,0.000121
LZMA,50,24,191.04x,0.003923,0.000021,0.000016,0.000045,0.000013,0.000577
LZMA,50,25,191.04x,0.004906,0.000023,0.000016,0.000049,0.000013,0.000119
LZMA,50,26,191.04x,0.003162,0.000028,0.000015,0.000018,0.000010,0.000101
LZMA,50,27,191.04x,0.003997,0.000017,0.000013,0.000041,0.000013,0.000112
LZMA,50,28,191.04x,0.003145,0.000025,0.000015,0.000017,0.000010,0.000102
LZMA,50,29,191.04x,0.003126,0.000018,0.000013,0.000017,0.000009,0.000095
LZMA,50,30,191.04x,0.003166,0.000017,0.000013,0.000016,0.000009,0.000562
LZMA,50,31,191.04x,0.004946,0.000019,0.000013,0.000046,0.000013,0.000120
LZMA,100,1,365.71x,0.005352,0.000040,0.000021,0.000049,0.000013,0.000668
LZMA,100,2,365.71x,0.006297,0.000035,0.000020,0.000052,0.000014,0.000198
LZMA,100,3,365.71x,0.005420,0.000044,0.000025,0.000051,0.000014,0.000206
LZMA,100,4,365.71x,0.004526,0.000042,0.000024,0.000026,0.000011,0.000669
LZMA,100,5,365.71x,0.006433,0.000030,0.000021,0.000060,0.000014,0.000202
LZMA,100,6,365.71x,0.005419,0.000033,0.000022,0.000058,0.000014,0.000196
LZMA,100,7,365.71x,0.004588,0.000043,0.000022,0.000027,0.000011,0.000187
LZMA,100,8,365.71x,0.004555,0.000024,0.000021,0.000021,0.000010,0.000173
LZMA,100,9,365.71x,0.004544,0.000023,0.000017,0.000019,0.000010,0.000181
LZMA,100,10,365.71x,0.004556,0.000023,0.000017,0.000020,0.000011,0.000667
LZMA,100,11,365.71x,0.006334,0.000028,0.000019,0.000053,0.000013,0.000203
LZMA,100,12,365.71x,0.005393,0.000033,0.000024,0.000057,0.000013,0.000196
LZMA,100,13,365.71x,0.004557,0.000045,0.000025,0.000027,0.000011,0.000187
LZMA,100,14,365.71x,0.004564,0.000025,0.000022,0.000022,0.000011,0.000173
LZMA,100,15,365.71x,0.004552,0.000024,0.000018,0.000020,0.000010,0.000181
LZMA,100,16,365.71x,0.004543,0.000024,0.000018,0.000022,0.000011,0.000671
LZMA,100,17,365.71x,0.006356,0.000029,0.000020,0.000054,0.000014,0.000203
LZMA,100,18,365.71x,0.005397,0.000030,0.000022,0.000054,0.000013,0.000194
LZMA,100,19,365.71x,0.004540,0.000044,0.000024,0.000027,0.000011,0.000186
LZMA,100,20,365.71x,0.004523,0.000025,0.000019,0.000023,0.000011,0.000171
LZMA,100,21,365.71x,0.004570,0.000023,0.000017,0.000023,0.000011,0.000181
LZMA,100,22,365.71x,0.004545,0.000024,0.000017,0.000022,0.000011,0.000667
LZMA,100,23,365.71x,0.006367,0.000028,0.000019,0.000054,0.000013,0.000201
LZMA,100,24,365.71x,0.005397,0.000032,0.000023,0.000048,0.000013,0.000193
LZMA,100,25,365.71x,0.004535,0.000041,0.000022,0.000025,0.000011,0.000184
LZMA,100,26,365.71x,0.004561,0.000025,0.000020,0.000020,0.000011,0.000172
LZMA,100,27,365.71x,0.004585,0.000023,0.000018,0.000020,0.000010,0.000180
LZMA,100,28,365.71x,0.004538,0.000023,0.000018,0.000020,0.000010,0.000670
LZMA,100,29,365.71x,0.006365,0.000026,0.000019,0.000055,0.000014,0.000203
LZMA,100,30,365.71x,0.005371,0.000031,0.000024,0.000049,0.000014,0.000194
LZMA,100,31,365.71x,0.004583,0.000044,0.000022,0.000026,0.000011,0.000186
LZMA,500,1,1523.81x,0.015502,0.000104,0.000078,0.000072,0.000016,0.001407
LZMA,500,2,1523.81x,0.017349,0.000174,0.000129,0.000073,0.000016,0.000887
LZMA,500,3,1523.81x,0.015531,0.000146,0.000110,0.000070,0.000017,0.000882
LZMA,500,4,1523.81x,0.015540,0.000179,0.000103,0.000068,0.000015,0.000908
LZMA,500,5,1523.81x,0.016565,0.000147,0.000143,0.000081,0.000016,0.000894
LZMA,500,6,1523.81x,0.015525,0.000120,0.000080,0.000075,0.000017,0.001476
LZMA,500,7,1523.81x,0.017181,0.000185,0.000137,0.000072,0.000017,0.000884
LZMA,500,8,1523.81x,0.016701,0.000113,0.000130,0.000074,0.000017,0.000878
LZMA,500,9,1523.81x,0.015607,0.000163,0.000115,0.000073,0.000016,0.000889
LZMA,500,10,1523.81x,0.015494,0.000157,0.000132,0.000073,0.000016,0.000897
LZMA,500,11,1523.81x,0.015602,0.000180,0.000135,0.000078,0.000016,0.000891
LZMA,500,12,1523.81x,0.015458,0.000178,0.000140,0.000070,0.000015,0.001492
LZMA,500,13,1523.81x,0.017246,0.000199,0.000150,0.000074,0.000016,0.000886
LZMA,500,14,1523.81x,0.016635,0.000123,0.000132,0.000071,0.000016,0.000877
LZMA,500,15,1523.81x,0.015585,0.000190,0.000130,0.000070,0.000016,0.000908
LZMA,500,16,1523.81x,0.015538,0.000163,0.000142,0.000075,0.000015,0.000891
LZMA,500,17,1523.81x,0.015564,0.000172,0.000135,0.000073,0.000016,0.000870
LZMA,500,18,1523.81x,0.015490,0.000185,0.000143,0.000071,0.000016,0.001506
LZMA,500,19,1523.81x,0.017284,0.000203,0.000149,0.000079,0.000016,0.000886
LZMA,500,20,1523.81x,0.016668,0.000124,0.000144,0.000078,0.000016,0.000874
LZMA,500,21,1523.81x,0.015569,0.000173,0.000129,0.000073,0.000015,0.000900
LZMA,500,22,1523.81x,0.015533,0.000155,0.000160,0.000077,0.000016,0.000906
LZMA,500,23,1523.81x,0.015532,0.000180,0.000135,0.000071,0.000015,0.000875
LZMA,500,24,1523.81x,0.015455,0.000185,0.000139,0.000071,0.000016,0.001477
LZMA,500,25,1523.81x,0.017174,0.000229,0.000137,0.000072,0.000016,0.000897
LZMA,500,26,1523.81x,0.016646,0.000123,0.000130,0.000071,0.000016,0.000887
LZMA,500,27,1523.81x,0.015612,0.000168,0.000116,0.000070,0.000017,0.000885
LZMA,500,28,1523.81x,0.015504,0.000154,0.000126,0.000068,0.000015,0.000891
LZMA,500,29,1523.81x,0.015531,0.000178,0.000133,0.000068,0.000016,0.000889
LZMA,500,30,1523.81x,0.015468,0.000180,0.000145,0.000069,0.000016,0.001488
LZMA,500,31,1523.81x,0.017247,0.000202,0.000136,0.000071,0.000029,0.000890
LZMA,1000,1,2509.80x,0.030405,0.000358,0.000283,0.000070,0.000016,0.001815
LZMA,1000,2,2509.80x,0.029374,0.000327,0.000286,0.000070,0.000016,0.002448
LZMA,1000,3,2509.80x,0.031039,0.000326,0.000269,0.000071,0.000016,0.001743
LZMA,1000,4,2509.80x,0.029320,0.000361,0.000333,0.000072,0.000015,0.001784
LZMA,1000,5,2509.80x,0.030018,0.000411,0.000346,0.000071,0.000015,0.002370
LZMA,1000,6,2509.80x,0.030825,0.000409,0.000339,0.000069,0.000016,0.001787
LZMA,1000,7,2509.80x,0.030395,0.000371,0.000337,0.000077,0.000015,0.002347
LZMA,1000,8,2509.80x,0.031099,0.000341,0.000235,0.000072,0.000015,0.001770
LZMA,1000,9,2509.80x,0.029284,0.000360,0.000309,0.000069,0.000015,0.001816
LZMA,1000,10,2509.80x,0.030135,0.000323,0.000328,0.000068,0.000015,0.002359
LZMA,1000,11,2509.80x,0.031078,0.000348,0.000271,0.000071,0.000016,0.001778
LZMA,1000,12,2509.80x,0.029402,0.000365,0.000306,0.000087,0.000016,0.001795
LZMA,1000,13,2509.80x,0.030157,0.000384,0.000335,0.000070,0.000016,0.002354
LZMA,1000,14,2509.80x,0.030848,0.000419,0.000331,0.000075,0.000016,0.001772
LZMA,1000,15,2509.80x,0.030454,0.000337,0.000346,0.000076,0.000016,0.002346
LZMA,1000,16,2509.80x,0.031173,0.000340,0.000239,0.000077,0.000015,0.001740
LZMA,1000,17,2509.80x,0.029234,0.000351,0.000353,0.000069,0.000016,0.001792
LZMA,1000,18,2509.80x,0.030189,0.000301,0.000324,0.000071,0.000015,0.002375
LZMA,1000,19,2509.80x,0.031080,0.000335,0.000271,0.000071,0.000016,0.001766
LZMA,1000,20,2509.80x,0.029335,0.000376,0.000320,0.000069,0.000016,0.001797
LZMA,1000,21,2509.80x,0.030172,0.000383,0.000327,0.000071,0.000015,0.002346
LZMA,1000,22,2509.80x,0.030871,0.000413,0.000381,0.000075,0.000015,0.001808
LZMA,1000,23,2509.80x,0.030472,0.000334,0.000344,0.000072,0.000016,0.002324
LZMA,1000,24,2509.80x,0.031107,0.000338,0.000246,0.000086,0.000015,0.001748
LZMA,1000,25,2509.80x,0.029201,0.000353,0.000324,0.000070,0.000015,0.001781
LZMA,1000,26,2509.80x,0.030171,0.000310,0.000333,0.000070,0.000016,0.002371
LZMA,1000,27,2509.80x,0.031172,0.000334,0.000276,0.000070,0.000016,0.001747
LZMA,1000,28,2509.80x,0.029248,0.000372,0.000383,0.000067,0.000016,0.001771
LZMA,1000,29,2509.80x,0.030111,0.000413,0.000338,0.000069,0.000016,0.002332
LZMA,1000,30,2509.80x,0.030854,0.000417,0.000359,0.000068,0.000016,0.001809
LZMA,1000,31,2509.80x,0.030397,0.000355,0.000369,0.000069,0.000016,0.002335
LZ4,1,1,6.13x,0.000035,0.000025,0.000014,0.000012,0.000008,0.000007
LZ4,1,2,6.13x,0.000005,0.000012,0.000009,0.000010,0.000008,0.000003
LZ4,1,3,6.13x,0.000003,0.000011,0.000009,0.000010,0.000008,0.000002
LZ4,1,4,6.13x,0.000003,0.000011,0.000009,0.000009,0.000008,0.000002
LZ4,1,5,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,6,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,7,6.13x,0.000003,0.000011,0.000008,0.000009,0.000008,0.000002
LZ4,1,8,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,9,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,10,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,11,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,12,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,13,6.13x,0.000003,0.000011,0.000010,0.000010,0.000008,0.000002
LZ4,1,14,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,15,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,16,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,17,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,18,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,19,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,20,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,21,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,22,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,23,6.13x,0.000003,0.000010,0.000008,0.000010,0.000008,0.000002
LZ4,1,24,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,25,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,26,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,27,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,28,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,29,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,30,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,1,31,6.13x,0.000003,0.000010,0.000008,0.000009,0.000008,0.000002
LZ4,10,1,29.85x,0.000006,0.000014,0.000010,0.000010,0.000008,0.000006
LZ4,10,2,29.85x,0.000005,0.000012,0.000009,0.000010,0.000008,0.000005
LZ4,10,3,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000005
LZ4,10,4,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000005
LZ4,10,5,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000006
LZ4,10,6,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000005
LZ4,10,7,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,8,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,9,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,10,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,11,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,12,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,13,29.85x,0.000005,0.000012,0.000009,0.000009,0.000008,0.000004
LZ4,10,14,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,15,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,16,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,17,29.85x,0.000005,0.000011,0.000023,0.000011,0.000009,0.000004
LZ4,10,18,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,19,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,20,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,21,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,22,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,23,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,24,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,25,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,26,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,27,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,28,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,10,29,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,30,29.85x,0.000005,0.000011,0.000009,0.000009,0.000008,0.000004
LZ4,10,31,29.85x,0.000005,0.000011,0.000009,0.000010,0.000008,0.000004
LZ4,50,1,45.27x,0.000015,0.000019,0.000013,0.000011,0.000008,0.000029
LZ4,50,2,45.27x,0.000015,0.000017,0.000012,0.000011,0.000008,0.000016
LZ4,50,3,45.27x,0.000014,0.000016,0.000012,0.000011,0.000008,0.000014
LZ4,50,4,45.27x,0.000015,0.000017,0.000012,0.000011,0.000008,0.000013
LZ4,50,5,45.27x,0.000014,0.000015,0.000012,0.000011,0.000008,0.000012
LZ4,50,6,45.27x,0.000014,0.000016,0.000012,0.000010,0.000008,0.000013
LZ4,50,7,45.27x,0.000014,0.000016,0.000012,0.000010,0.000008,0.000012
LZ4,50,8,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,9,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,10,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,11,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000012
LZ4,50,12,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000012
LZ4,50,13,45.27x,0.000014,0.000016,0.000012,0.000010,0.000008,0.000012
LZ4,50,14,45.27x,0.000014,0.000016,0.000012,0.000010,0.000008,0.000011
LZ4,50,15,45.27x,0.000015,0.000015,0.000021,0.000012,0.000008,0.000012
LZ4,50,16,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,17,45.27x,0.000015,0.000016,0.000012,0.000010,0.000008,0.000011
LZ4,50,18,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,19,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,20,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000012
LZ4,50,21,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000012
LZ4,50,22,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,23,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,24,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,25,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,26,45.27x,0.000014,0.000016,0.000012,0.000010,0.000008,0.000011
LZ4,50,27,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000012
LZ4,50,28,45.27x,0.000014,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,29,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000012
LZ4,50,30,45.27x,0.000015,0.000015,0.000012,0.000010,0.000008,0.000011
LZ4,50,31,45.27x,0.000015,0.000016,0.000012,0.000011,0.000008,0.000011
LZ4,100,1,48.19x,0.000030,0.000025,0.000016,0.000012,0.000008,0.000027
LZ4,100,2,48.19x,0.000027,0.000020,0.000017,0.000012,0.000008,0.000023
LZ4,100,3,48.19x,0.000027,0.000020,0.000016,0.000011,0.000008,0.000021
LZ4,100,4,48.19x,0.000027,0.000024,0.000016,0.000012,0.000008,0.000021
LZ4,100,5,48.19x,0.000026,0.000021,0.000016,0.000012,0.000008,0.000019
LZ4,100,6,48.19x,0.000027,0.000019,0.000016,0.000011,0.000008,0.000024
LZ4,100,7,48.19x,0.000027,0.000019,0.000016,0.000012,0.000008,0.000018
LZ4,100,8,48.19x,0.000027,0.000020,0.000016,0.000012,0.000008,0.000024
LZ4,100,9,48.19x,0.000026,0.000019,0.000016,0.000011,0.000008,0.000019
LZ4,100,10,48.19x,0.000026,0.000020,0.000016,0.000011,0.000008,0.000020
LZ4,100,11,48.19x,0.000027,0.000020,0.000016,0.000011,0.000008,0.000020
LZ4,100,12,48.19x,0.000026,0.000020,0.000015,0.000012,0.000008,0.000019
LZ4,100,13,48.19x,0.000026,0.000019,0.000016,0.000011,0.000008,0.000023
LZ4,100,14,48.19x,0.000026,0.000019,0.000016,0.000011,0.000008,0.000018
LZ4,100,15,48.19x,0.000027,0.000019,0.000016,0.000011,0.000008,0.000023
LZ4,100,16,48.19x,0.000027,0.000019,0.000016,0.000011,0.000008,0.000019
LZ4,100,17,48.19x,0.000026,0.000020,0.000016,0.000011,0.000008,0.000019
LZ4,100,18,48.19x,0.000026,0.000020,0.000016,0.000011,0.000008,0.000020
LZ4,100,19,48.19x,0.000026,0.000020,0.000015,0.000011,0.000008,0.000019
LZ4,100,20,48.19x,0.000026,0.000019,0.000016,0.000011,0.000008,0.000023
LZ4,100,21,48.19x,0.000026,0.000019,0.000015,0.000011,0.000008,0.000018
LZ4,100,22,48.19x,0.000026,0.000019,0.000016,0.000011,0.000008,0.000023
