algoritmo,size_kb,object_id,time_seconds,tiempo_io_write_orig_s,tiempo_io_read_orig_s
HMAC_SHA256,100,13,0.000073,0.000052,0.000022
HMAC_SHA256,100,14,0.000062,0.000053,0.000021
HMAC_SHA256,100,15,0.000062,0.000054,0.000023
HMAC_SHA256,100,16,0.000062,0.000052,0.000021
HMAC_SHA256,100,17,0.000063,0.000055,0.000023
HMAC_SHA256,100,18,0.000062,0.000053,0.000021
HMAC_SHA256,100,19,0.000062,0.000053,0.000021
HMAC_SHA256,100,20,0.000062,0.000053,0.000022
HMAC_SHA256,100,21,0.000062,0.000052,0.000022
HMAC_SHA256,100,22,0.000062,0.000053,0.000022
HMAC_SHA256,100,23,0.000062,0.000053,0.000021
HMAC_SHA256,100,24,0.000062,0.000054,0.000023
HMAC_SHA256,100,25,0.000068,0.000052,0.000021
HMAC_SHA256,100,26,0.000062,0.000052,0.000021
HMAC_SHA256,100,27,0.000062,0.000054,0.000023
HMAC_SHA256,100,28,0.000062,0.000052,0.000023
HMAC_SHA256,100,29,0.000062,0.000053,0.000023
HMAC_SHA256,100,30,0.000062,0.000052,0.000020
HMAC_SHA256,100,31,0.000062,0.000053,0.000022
HMAC_SHA256,500,1,0.000289,0.000175,0.000207
HMAC_SHA256,500,2,0.000295,0.000179,0.000056
HMAC_SHA256,500,3,0.000288,0.000199,0.000053
HMAC_SHA256,500,4,0.000295,0.000198,0.000063
HMAC_SHA256,500,5,0.000289,0.000198,0.000062
HMAC_SHA256,500,6,0.000311,0.000198,0.000061
HMAC_SHA256,500,7,0.000290,0.000196,0.000062
HMAC_SHA256,500,8,0.000295,0.000197,0.000063
HMAC_SHA256,500,9,0.000289,0.000196,0.000060
HMAC_SHA256,500,10,0.000294,0.000172,0.000057
HMAC_SHA256,500,11,0.000289,0.000174,0.000047
HMAC_SHA256,500,12,0.000300,0.000173,0.000046
HMAC_SHA256,500,13,0.000289,0.000172,0.000046
HMAC_SHA256,500,14,0.000295,0.000172,0.000046
HMAC_SHA256,500,15,0.000288,0.000172,0.000046
HMAC_SHA256,500,16,0.000294,0.000173,0.000047
HMAC_SHA256,500,17,0.000288,0.000176,0.000047
HMAC_SHA256,500,18,0.000288,0.000171,0.000046
HMAC_SHA256,500,19,0.000289,0.000183,0.000046
HMAC_SHA256,500,20,0.000289,0.000171,0.000046
HMAC_SHA256,500,21,0.000288,0.000172,0.000052
HMAC_SHA256,500,22,0.000289,0.000172,0.000046
HMAC_SHA256,500,23,0.000298,0.000173,0.000046
HMAC_SHA256,500,24,0.000288,0.000172,0.000046
HMAC_SHA256,500,25,0.000312,0.000173,0.000046
HMAC_SHA256,500,26,0.000288,0.000172,0.000047
HMAC_SHA256,500,27,0.000294,0.000172,0.000046
HMAC_SHA256,500,28,0.000288,0.000171,0.000046
HMAC_SHA256,500,29,0.000295,0.000172,0.000046
HMAC_SHA256,500,30,0.000288,0.000177,0.000047
HMAC_SHA256,500,31,0.000288,0.000171,0.000046
HMAC_SHA256,1000,1,0.000578,0.000334,0.000384
HMAC_SHA256,1000,2,0.000577,0.000323,0.000076
HMAC_SHA256,1000,3,0.000571,0.000335,0.000078
HMAC_SHA256,1000,4,0.000571,0.000328,0.000078
HMAC_SHA256,1000,5,0.000571,0.000325,0.000084
HMAC_SHA256,1000,6,0.000582,0.000324,0.000078
HMAC_SHA256,1000,7,0.000578,0.000323,0.000077
HMAC_SHA256,1000,8,0.000577,0.000322,0.000075
HMAC_SHA256,1000,9,0.000571,0.000328,0.000077
HMAC_SHA256,1000,10,0.000570,0.000328,0.000078
HMAC_SHA256,1000,11,0.000577,0.000323,0.000075
HMAC_SHA256,1000,12,0.000577,0.000323,0.000078
HMAC_SHA256,1000,13,0.000578,0.000322,0.000077
HMAC_SHA256,1000,14,0.000570,0.000321,0.000077
HMAC_SHA256,1000,15,0.000570,0.000328,0.000076
HMAC_SHA256,1000,16,0.000570,0.000322,0.000083
HMAC_SHA256,1000,17,0.000578,0.000324,0.000076
HMAC_SHA256,1000,18,0.000577,0.000324,0.000077
HMAC_SHA256,1000,19,0.000577,0.000322,0.000077
HMAC_SHA256,1000,20,0.000570,0.000326,0.000076
HMAC_SHA256,1000,21,0.000570,0.000327,0.000077
HMAC_SHA256,1000,22,0.000577,0.000321,0.000076
HMAC_SHA256,1000,23,0.000577,0.000324,0.000076
HMAC_SHA256,1000,24,0.000576,0.000322,0.000078
HMAC_SHA256,1000,25,0.000570,0.000329,0.000078
HMAC_SHA256,1000,26,0.000570,0.000328,0.000076
HMAC_SHA256,1000,27,0.000570,0.000321,0.000082
HMAC_SHA256,1000,28,0.000576,0.000321,0.000077
HMAC_SHA256,1000,29,0.000577,0.000322,0.000075
HMAC_SHA256,1000,30,0.000580,0.000323,0.000077
HMAC_SHA256,1000,31,0.000571,0.000328,0.000078
